kickoff_returner_player_id,avg_ep,avg_epa,return_count,kickoff_returner_player_name
00-0023176,0.6784183775458962,0.3589585807209371,25,J.Cribbs
00-0023287,-0.0069998771650716,0.0069998771650716,1,J.Leonhard
00-0023441,0.6798460745097449,0.619402553091641,30,A.Jones
00-0023564,0.989112972281873,0.611189849674702,1,D.Sproles
00-0024257,0.8698489610732612,-0.2387643233120729,13,D.Manning
00-0024272,0.7447112584389586,0.140927140596452,45,D.Hester
00-0024318,0.899264132138342,-0.0039062933064997,1,B.Smith
00-0024332,0.6912044167758956,0.10016839831106156,31,L.Washington
00-0024535,0.3293517685960975,0.4828652916476135,2,E.Weems
00-0025396,0.5636690385744447,-0.4763128318963576,25,T.Ginn
00-0025460,0.6047264065872338,0.3425495200208386,43,J.Jones
00-0025542,0.18305867124581732,0.1884674191824162,2,D.Rosario
00-0025697,0.239784771110863,0.411483404226601,1,J.Trusnik
00-0025701,0.954881455516443,0.7056752510834485,2,J.Battle
00-0025719,0.0612278548651375,0.0584693964628968,1,A.Jordan
00-0026035,0.6430482781363717,0.18430428402016635,29,D.Amendola
00-0026069,-0.0062657938105985,0.0062657938105985,1,M.Tolbert
00-0026144,0.9647027640603483,-0.243857702706009,3,D.McFadden
00-0026151,0.744682715914678,0.03225288388784972,4,L.McKelvin
00-0026176,1.00682865362614,0.726678093953524,1,J.Nelson
00-0026182,0.879830562043935,0.889707627007738,1,E.Royal
00-0026237,0.6998674549589246,0.1417867409666837,12,A.Caldwell
00-0026257,0.94836199710456,-0.5237334858102259,12,Q.Demps
00-0026286,0.7531258117718004,1.2837386447160233,3,J.Felton
00-0026293,0.726314236642793,0.90126852958929,2,M.Slater
00-0026351,0.0288093145354651,0.0868364438065328,1,N.Garner
00-0026577,0.541934354735228,0.12881697600823805,12,M.Thigpen
00-0026578,0.0199581818305887,-0.0199581818305887,1,C.Anderson
00-0026691,0.5652568798638337,0.22030846800529,24,C.Williams
00-0026852,0.0278435522050131,-0.0278435522050131,1,D.Young
00-0026926,0.314336330164224,-0.175167676527053,1,F.Summers
00-0026957,0.0329793991404586,0.066518816689495,1,D.Johnson
00-0026998,0.6970022274163059,0.042513683880315394,32,P.Harvin
00-0027003,0.978878429625183,-0.518828383181244,1,D.Brown
00-0027010,0.569056516413444,-0.19167611621586347,7,P.Chung
00-0027057,0.6196984888212884,-0.23963391479143573,18,B.Tate
00-0027109,0.5155281316062127,0.5285796016105463,3,J.Casey
00-0027215,0.91158178797923,0.668072995962575,1,L.Paulsen
00-0027309,0.0341691529611126,-0.0341691529611126,1,L.Jeanpierre
00-0027325,0.8232015862129629,0.07546580415219073,5,L.Blount
00-0027356,0.6898814222614212,-0.1150164443466705,13,M.Moore
00-0027450,0.8566084742723477,0.05841680159903196,21,P.Parker
00-0027547,0.6593203464290123,0.5143512389622626,4,M.Sherels
00-0027595,0.6343340087914839,-0.35006244108080853,2,B.Walters
00-0027606,0.770359803957399,-0.04617227466078489,5,T.Holliday
00-0027647,0.87136974465102,0.345142566133291,1,D.McCourty
00-0027681,-0.006109207868576,0.006109207868576,1,B.LaFell
00-0027685,0.3851684847225747,0.20530940530200803,3,E.Sanders
00-0027691,0.7347228566495081,-0.12554136984399514,30,A.Roberts
00-0027708,0.627021606080234,-0.10775481723249,1,M.Easley
00-0027712,0.3052866409222286,-0.05050033361961429,3,J.McKnight
00-0027737,0.722204676945694,0.6816238486790095,2,P.Cox
00-0027739,0.44917313195764996,0.48812032048590487,2,J.Conner
00-0027744,0.8298324753995985,-0.2018693648278715,2,N.Carroll
00-0027772,0.9593511549755933,0.5676749374251807,4,A.Dixon
00-0027793,0.8176606667693704,0.5817184493062085,2,A.Brown
00-0027796,0.9161465561483055,-0.0034502262715249976,2,J.Webb
00-0027816,0.7867002120619874,0.3435011030436729,20,M.Mariani
00-0027861,0.6868817938549915,0.5544339362881148,10,C.Spiller
00-0027862,0.355229448992759,0.93026912258938,1,T.Alualu
00-0027925,0.0156838591501582,-0.0156838591501582,1,J.Develin
00-0027990,0.0408505982777569,0.0233509154641069,1,M.Austin
00-0028002,0.8681898127154756,-1.061016489480001,3,R.Cobb
00-0028050,0.739687963854522,1.42157631769078,1,G.Salas
00-0028064,0.978325901553035,0.039027746766805704,2,B.Powell
00-0028074,0.840961595531553,1.48144568805583,1,A.Sherman
00-0028080,0.5835249836090955,1.017762922449039,2,K.Klug
00-0028083,0.353415826335549,0.0163709516637027,1,J.Rodgers
00-0028091,0.918285356834531,0.316043513594195,1,J.Kerley
00-0028093,0.8241691859439015,0.18369034305214899,2,N.Paul
00-0028114,0.6278895443188961,0.08565827564369623,35,D.Harris
00-0028121,0.6585986199804067,0.14497608829467365,38,J.Todman
00-0028149,1.01574107725173,0.0431471299380064,1,B.Miller
00-0028168,1.21852756058797,0.0063096000812947,1,C.Matthews
00-0028198,0.745886689343024,0.6638802268425941,4,M.Asiata
00-0028202,0.6593027216513294,-0.056057423891616075,8,S.Draughn
