kickoff_returner_player_id,avg_ep,avg_epa,return_count,kickoff_returner_player_name
00-0020494,0.553129903972149,0.0095148829277604,1,S.Moss
00-0022397,0.544468776555732,-0.472265017451718,1,V.Leach
00-0022897,0.374874440487474,0.0271377777680755,1,G.Jones
00-0022999,0.630988490651362,0.7400456933537495,2,J.Kuhn
00-0023176,0.3729284944129173,0.15772979911998825,20,J.Cribbs
00-0023437,0.7547124664221582,-0.11727603511341535,6,R.Brown
00-0023443,0.445080647943541,1.66913587722229,1,A.Rolle
00-0023563,1.13982269447297,0.0340574774891138,1,D.Gandy
00-0023564,0.5496385907560276,0.20054482171286148,18,D.Sproles
00-0023693,-0.0130491262534633,0.0749807560932823,1,C.Blackburn
00-0023968,0.46795777162899177,-0.07921969801989491,18,M.Spurlock
00-0024234,0.5901604763542614,0.30793236223204684,6,A.Cromartie
00-0024257,0.971842945087701,-0.506416170392185,1,D.Manning
00-0024272,0.5156085540108437,0.18365024415274642,52,D.Hester
00-0024315,0.813617561478168,1.02565719047561,1,M.Robinson
00-0024318,0.7550291865029269,0.3660206062098341,9,B.Smith
00-0024332,0.5046603195780123,0.518755366508712,17,L.Washington
00-0024334,0.13118654143181632,-0.13118654143181632,2,B.Marshall
00-0024535,0.11553222206421217,0.05785248535685243,5,E.Weems
00-0024813,-0.024209740338847,0.024209740338847,1,P.Thomas
00-0025396,0.5020994638637474,0.06273174837822018,28,T.Ginn
00-0025460,0.5795184883116293,0.5467953666210957,31,J.Jones
00-0025542,0.6007951339706781,0.6364871358964594,2,D.Rosario
00-0025607,0.293157528154552,0.815440528094769,1,M.Mitchell
00-0025631,0.487399790086784,0.0385643885238096,1,J.Snelling
00-0025701,0.261746042408049,0.806754764169455,1,J.Battle
00-0025833,0.813617561478168,-4.96341843495611,1,P.Bailey
00-0025942,0.16058022055949545,0.38960392035369307,2,L.Douzable
00-0025951,0.6415036076990267,-0.029470059289855466,18,D.Reynaud
00-0026019,0.2396205609010605,0.1773807745328388,13,D.Woodhead
00-0026162,0.2953029178303121,0.19188665930288065,23,F.Jones
00-0026178,0.1783419673593018,-0.42205864803690996,2,J.Carlson
00-0026189,0.0549009065143764,0.852535285521299,1,D.Jackson
00-0026237,0.5336369413416832,0.037440380353170044,6,A.Caldwell
00-0026257,0.4759391771571246,0.565276373254892,40,Q.Demps
00-0026262,0.961578411050141,1.13733752723783,1,T.Choice
00-0026266,0.46252300680498615,-0.1414746925293002,8,L.Hawkins
00-0026267,0.531071653589606,0.695243622176349,1,J.Tamme
00-0026286,0.7394936261698585,0.7374003083677965,2,J.Felton
00-0026293,0.7527097277343275,-0.2234386740019545,2,M.Slater
00-0026298,0.676763827679679,0.230982488370501,1,K.Davis
00-0026314,0.665168728165251,-0.011398358323882982,12,J.Morgan
00-0026323,0.522396073443815,0.206096079200506,1,S.Larsen
00-0026373,0.187154747545719,0.100028211716563,1,J.Forsett
00-0026557,-0.0103824097313918,0.0103824097313918,1,W.Ta'ufo'ou
00-0026577,0.4571551318125178,0.01580124270493307,39,M.Thigpen
00-0026579,0.673743008868769,0.29430584679357696,2,K.Bell
00-0026780,0.196625157783274,-0.0983075686963275,1,K.Ogletree
00-0026932,0.41729504271158174,0.4170388075435773,6,C.Peerman
00-0026956,0.802222959697247,0.13712061708793,1,L.Stephens-Howling
00-0026998,0.1070091092260557,4.391421165317295,2,P.Harvin
00-0027019,0.0541383633390069,0.428651060909033,1,E.Brown
00-0027057,0.4898689254179772,0.32976422750580237,40,B.Tate
00-0027109,0.452068039448932,0.0263627292588353,1,J.Casey
00-0027202,-0.0242565722437575,0.0242565722437575,1,M.Palmer
00-0027218,1.20277845486999,0.99933805433102,1,J.Bell
00-0027290,0.7119658173527579,0.3193429881241172,5,C.Vaughn
00-0027325,0.5917271096626984,0.31843173499586774,19,L.Blount
00-0027350,1.14986409712583,0.843097654636949,1,A.Jefferson
00-0027499,0.1105716732126894,0.062450827608699945,2,K.Bosworth
00-0027532,0.82285696733743,0.589705902617425,1,J.Ross
00-0027573,0.813617561478168,0.2001983653754,1,M.Unrein
00-0027606,0.41333938101338025,0.24723687303737069,37,T.Holliday
00-0027608,0.4280744682390444,0.09320123969726948,7,K.Williams
00-0027647,0.6306011541413942,0.12501438477608776,7,D.McCourty
00-0027651,0.302484366577119,-0.960417374037206,1,D.McCluster
00-0027660,0.5037398111561072,-0.06878952728837509,23,J.Arenas
00-0027675,0.0103581324219704,0.655835822690278,1,E.Dickson
00-0027685,0.5187174173188398,0.3283879584574607,10,E.Sanders
00-0027705,0.626919040223584,-0.0969994901679456,1,A.Verner
00-0027708,0.13251577981282014,-0.09630779328290363,4,M.Easley
