kickoff_returner_player_id,avg_ep,avg_epa,return_count,kickoff_returner_player_name
00-0023441,0.8471497631398962,-0.5406328499666413,4,A.Jones
00-0023564,0.719462679931894,-0.468549185665324,1,D.Sproles
00-0025396,0.829314143396914,-1.03246979985852,1,T.Ginn
00-0027547,1.56052294524852,-0.409586930763908,2,M.Sherels
00-0027691,1.0729382536504999,0.21378602436161578,40,A.Roberts
00-0027925,0.509314380741369,-0.22877527571593737,3,J.Develin
00-0028063,1.0441655447008076,-0.3425798025913536,5,T.Jones
00-0028074,0.645727969240397,1.73780213098507,1,A.Sherman
00-0028083,0.8315426523331538,-0.1575118260807359,3,J.Rodgers
00-0028093,0.583202283247374,-0.433168489369564,1,N.Paul
00-0028114,0.9350129439142245,0.06737478101899036,29,D.Harris
00-0028116,1.33722862042487,-0.642517301253974,1,A.Robinson
00-0028908,0.886495235143229,0.858687402796932,1,M.Thomas
00-0029000,1.01358373451512,-0.25535732449498,1,C.Beasley
00-0029269,0.8017733837477861,-0.3935530218295755,2,T.Benjamin
00-0029319,1.43977730209008,-0.5455990505870429,2,J.Bellamy
00-0029388,0.9970029308848704,-0.09157544479239732,6,D.Thompson
00-0029414,0.17639104888075974,-0.007573855458758751,2,O.Charles
00-0029795,1.133799594987068,-0.16156170581234672,8,B.Cunningham
00-0029931,0.0234937333152629,-0.0234937333152629,1,Z.Line
00-0030089,0.897440275279221,-0.006501922252937498,2,L.Willson
00-0030112,1.4740977678448,0.578865251736715,1,T.Bohanon
00-0030155,0.8064252244366805,0.030264588422141997,2,D.Harris
00-0030279,0.400255418964662,3.22797164676012,1,K.Allen
00-0030404,1.10075655533001,-1.14784910331946,1,C.Thompson
00-0030414,0.873680761083961,1.27323790430091,1,S.Ware
00-0030431,0.0004919767670799,-0.0004919767670799,1,R.Woods
00-0030456,0.039612546534044654,-0.039612546534044654,2,G.Bernard
00-0030465,1.0751627346811194,-0.03312175498447469,9,K.Barner
00-0030578,1.0000223298609079,0.03978787163733999,28,C.Patterson
00-0030663,1.21555388486013,-0.582884278148413,1,W.Snead IV
00-0030741,1.09387278440408,0.329851013841108,1,R.Nix
00-0031052,1.0985289533418847,-0.0636675723362713,8,B.Breeland
00-0031060,0.8298697483260188,-0.1689599008920292,3,D.Thomas
