kickoff_returner_player_id,avg_ep,avg_epa,return_count,kickoff_returner_player_name
00-0022999,0.1316638501593845,0.22495258317212552,2,J.Kuhn
00-0023441,0.7179403367626945,0.019842705965856574,12,A.Jones
00-0023448,0.896288020769134,2.33593537070556,1,T.Davis
00-0023462,1.27429347112775,0.127736261114478,1,R.White
00-0023564,0.972140181344002,1.49556137016043,1,D.Sproles
00-0024234,0.5568560177887169,0.26809395784900214,15,A.Cromartie
00-0024272,0.7457437752746034,0.1494192158182462,9,D.Hester
00-0024535,0.8494530952031096,0.28221830845189577,15,E.Weems
00-0024813,0.0286120994132943,-0.0286120994132943,1,P.Thomas
00-0025396,0.947602728381753,-0.012241751421243,1,T.Ginn
00-0025460,0.7923208866656448,-0.3633964931294842,18,Jac.Jones
00-0025460,0.7923208866656448,-0.3633964931294842,18,J.Jones
00-0026035,0.6350441035028781,0.21658870727696977,8,D.Amendola
00-0026069,0.982298545073718,1.27610507025383,1,M.Tolbert
00-0026144,1.1057518820744,0.51095669856295,1,D.McFadden
00-0026189,0.0237435988965444,-0.0237435988965444,1,D.Jackson
00-0026237,0.6730853803714532,0.02235255134291944,9,A.Caldwell
00-0026240,0.951403316576034,1.66000215109671,1,T.Branch
00-0026257,0.943500425317326,-0.11569671414326874,2,Q.Demps
00-0026286,0.0003630813735071,-0.0003630813735071,1,J.Felton
00-0026298,0.7673605905147269,0.148425967025105,2,K.Davis
00-0026393,0.5280015922762684,-0.031804145328351296,2,M.Reece
00-0026577,0.6018054431462789,0.17441533441726487,18,M.Thigpen
00-0026578,0.0408705636218656,-0.0408705636218656,1,C.Anderson
00-0026739,0.431437356863171,0.4718978198943664,2,J.Norwood
00-0026932,0.2626963253933355,-0.035947659016528626,4,C.Peerman
00-0026998,0.8572165466845035,-0.19967371425591413,5,P.Harvin
00-0027010,0.805309087969363,1.61833769152872,1,P.Chung
00-0027057,0.7889906272499101,0.11923522672926407,18,B.Tate
00-0027139,0.13532723300158994,0.17935737315565356,2,J.Phillips
00-0027155,-0.019077008793829,0.019077008793829,1,R.Jennings
00-0027218,0.540483390912414,0.0083127277903258,1,J.Bell
00-0027290,0.239784771110863,0.0208877944387496,1,C.Vaughn
00-0027321,0.43200705411436524,0.2881921074222191,4,J.Cumberland
00-0027356,0.587661315687001,0.05380031776924931,3,M.Moore
00-0027547,0.15808342056698155,0.12886737345252197,2,M.Sherels
00-0027581,0.802646877244115,1.21674156701192,1,S.Ajirotutu
00-0027595,0.9834492438239976,0.21861357503803475,4,B.Walters
00-0027647,0.39121523956418996,0.02729261000058599,2,D.McCourty
00-0027651,0.7446382192608259,-0.00644767526178983,13,D.McCluster
00-0027656,0.386378130991943,1.14389542810386,1,R.Gronkowski
00-0027675,0.16367596681811875,0.0115137659886386,2,E.Dickson
00-0027685,1.16200367454439,0.941088525345549,1,E.Sanders
00-0027691,0.5120710411907308,1.1607394535759727,7,A.Roberts
00-0027732,0.49609003256773576,0.13173988391645275,2,M.Hoomanawanui
