play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_half,time,yrdln,desc,play_type,kick_distance,ep,epa,touchback,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,own_kickoff_recovery,own_kickoff_recovery_td,kickoff_attempt,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,penalty_type,location
39,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,ARI,35.0,2020-09-13,900.0,1800.0,Half1,15:00,ARI 35,"5-Z.Gonzalez kicks 65 yards from ARI 35 to end zone, Touchback.",kickoff,65.0,1.4740977678448,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,Z.Gonzalez,00-0033862,,,SF,0.0,,,,,,Home
226,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,ARI,away,SF,SF,35.0,2020-09-13,710.0,1610.0,Half1,11:50,SF 35,"6-M.Wishnowsky kicks 65 yards from SF 35 to end zone, Touchback.",kickoff,65.0,0.889285599812865,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,M.Wishnowsky,00-0034941,,,ARI,0.0,,,,,,Home
476,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,ARI,away,SF,SF,35.0,2020-09-13,593.0,1493.0,Half1,09:53,SF 35,"6-M.Wishnowsky kicks 65 yards from SF 35 to end zone, Touchback.",kickoff,65.0,0.854033026844263,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,M.Wishnowsky,00-0034941,,,ARI,0.0,,,,,,Home
769,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,ARI,35.0,2020-09-13,415.0,1315.0,Half1,06:55,ARI 35,"5-Z.Gonzalez kicks 65 yards from ARI 35 to end zone, Touchback.",kickoff,65.0,1.40505628567189,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,Z.Gonzalez,00-0033862,,,SF,0.0,,,,,,Home
2098,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,ARI,away,SF,SF,35.0,2020-09-13,30.0,30.0,Half1,00:30,SF 35,"6-M.Wishnowsky kicks 65 yards from SF 35 to end zone, Touchback.",kickoff,65.0,0.260123755026143,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,M.Wishnowsky,00-0034941,,,ARI,0.0,,,,,,Home
2316,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,ARI,away,SF,SF,35.0,2020-09-13,900.0,1800.0,Half2,15:00,SF 35,6-M.Wishnowsky kicks 70 yards from SF 35 to ARI -5. 29-C.Edmonds pushed ob at ARI 37 for 42 yards (6-M.Wishnowsky).,kickoff,70.0,0.770222366787493,0.785627044504508,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C.Edmonds,00-0034681,,,M.Wishnowsky,00-0034941,,,ARI,42.0,,,,,,Home
3637,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,ARI,35.0,2020-09-13,626.0,626.0,Half2,10:26,ARI 35,5-Z.Gonzalez kicks 59 yards from ARI 35 to SF 6. 28-J.McKinnon to SF 22 for 16 yards (49-K.Fitts; 51-T.Vallejo).,kickoff,59.0,1.25117027573287,-0.407580614555627,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,J.McKinnon,00-0031376,,,Z.Gonzalez,00-0033862,,,SF,16.0,,,,,,Home
3883,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,ARI,away,SF,SF,35.0,2020-09-13,518.0,518.0,Half2,08:38,SF 35,"6-M.Wishnowsky kicks 65 yards from SF 35 to end zone, Touchback.",kickoff,65.0,0.801360154524446,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,M.Wishnowsky,00-0034941,,,ARI,0.0,,,,,,Home
4186,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,ARI,35.0,2020-09-13,303.0,303.0,Half2,05:03,ARI 35,"5-Z.Gonzalez kicks 65 yards from ARI 35 to end zone, Touchback.",kickoff,65.0,0.941693995147943,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,Z.Gonzalez,00-0033862,,,SF,0.0,,,,,,Home
38,2020_01_CHI_DET,2020091304,DET,CHI,REG,1,CHI,away,DET,DET,35.0,2020-09-13,900.0,1800.0,Half1,15:00,DET 35,"3-J.Fox kicks 65 yards from DET 35 to end zone, Touchback.",kickoff,65.0,1.00825135828927,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Fox,00-0035156,,,CHI,0.0,,,,,,Home
