play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_half,time,yrdln,desc,play_type,kick_distance,ep,epa,touchback,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,own_kickoff_recovery,own_kickoff_recovery_td,kickoff_attempt,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,penalty_type,location
36,2010_01_ARI_STL,2010091208,LA,ARI,REG,1,ARI,away,LA,LA,30.0,2010-09-12,900.0,1800.0,Half1,15:00,LA 30,3-Josh.Brown kicks 70 yards from LA 30 to ARI 0. 36-L.Stephens-Howling to ARI 22 for 22 yards (99-C.Ah You).,kickoff,70.0,0.261746042408049,0.0435820058919489,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,L.Stephens-Howling,00-0026956,,,Josh.Brown,00-0021940,,,ARI,22.0,,,,,,Home
1037,2010_01_ARI_STL,2010091208,LA,ARI,REG,1,LA,home,ARI,ARI,30.0,2010-09-12,834.0,834.0,Half1,13:54,ARI 30,4-J.Feely kicks 69 yards from ARI 30 to LA 1. 16-D.Amendola to LA 23 for 22 yards (18-M.Komar).,kickoff,69.0,1.01587106008083,0.102924226317555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,D.Amendola,00-0026035,,,J.Feely,00-0019770,,,LA,22.0,,,,,,Home
1621,2010_01_ARI_STL,2010091208,LA,ARI,REG,1,ARI,away,LA,LA,30.0,2010-09-12,328.0,328.0,Half1,05:28,LA 30,3-Josh.Brown kicks 75 yards from LA 30 to ARI -5. 36-L.Stephens-Howling to ARI 24 for 29 yards (43-C.Dahl).,kickoff,75.0,0.535607506055385,0.136151026235893,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,L.Stephens-Howling,00-0026956,,,Josh.Brown,00-0021940,,,ARI,29.0,,,,,,Home
1765,2010_01_ARI_STL,2010091208,LA,ARI,REG,1,LA,home,ARI,ARI,30.0,2010-09-12,174.0,174.0,Half1,02:54,ARI 30,4-J.Feely kicks 50 yards from ARI 30 to LA 20. 44-M.Karney to LA 37 for 17 yards (59-W.Davis).,kickoff,50.0,0.894773529144004,0.773471452412196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Karney,00-0022796,,,J.Feely,00-0019770,,,LA,17.0,,,,,,Home
2342,2010_01_ARI_STL,2010091208,LA,ARI,REG,1,LA,home,ARI,ARI,30.0,2010-09-12,900.0,1800.0,Half2,15:00,ARI 30,"4-J.Feely kicks 79 yards from ARI 30 to LA -9. 81-M.Gilyard, Touchback.",kickoff,70.0,1.13982269447297,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Feely,00-0019770,,,LA,0.0,,,,,,Home
2845,2010_01_ARI_STL,2010091208,LA,ARI,REG,1,ARI,away,LA,LA,30.0,2010-09-12,508.0,1408.0,Half2,08:28,LA 30,3-Josh.Brown kicks 72 yards from LA 30 to ARI -2. 36-L.Stephens-Howling to ARI 29 for 31 yards (38-K.Toston).,kickoff,72.0,0.395627800375223,0.629554234910756,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,L.Stephens-Howling,00-0026956,,,Josh.Brown,00-0021940,,,ARI,31.0,,,,,,Home
4062,2010_01_ARI_STL,2010091208,LA,ARI,REG,1,LA,home,ARI,ARI,30.0,2010-09-12,373.0,373.0,Half2,06:13,ARI 30,4-J.Feely kicks 75 yards from ARI 30 to LA -5. 81-M.Gilyard to LA 29 for 34 yards (23-T.McBride).,kickoff,75.0,0.903372860513628,0.607987371739,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Gilyard,00-0027700,,,J.Feely,00-0019770,,,LA,34.0,,,,,,Home
36,2010_01_ATL_PIT,2010091209,PIT,ATL,REG,1,PIT,home,ATL,ATL,30.0,2010-09-12,900.0,1800.0,Half1,15:00,ATL 30,9-M.Koenen kicks 67 yards from ATL 30 to PIT 3. 88-E.Sanders to PIT 26 for 23 yards (52-C.Wire; 34-O.Mughelli).,kickoff,67.0,0.813617561478168,0.529366426635534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,E.Sanders,00-0027685,,,M.Koenen,00-0023234,,,PIT,23.0,,,,,,Home
299,2010_01_ATL_PIT,2010091209,PIT,ATL,REG,1,ATL,away,PIT,PIT,30.0,2010-09-12,471.0,1371.0,Half1,07:51,PIT 30,"3-J.Reed kicks 66 yards from PIT 30 to ATL 4. 32-J.Norwood to ATL 25 for 21 yards (97-J.Worilds, 88-E.Sanders).",kickoff,66.0,0.143410207238048,0.40080277947709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,J.Norwood,00-0024294,,,J.Reed,00-0020737,,,ATL,21.0,,,,,,Home
2001,2010_01_ATL_PIT,2010091209,PIT,ATL,REG,1,ATL,away,PIT,PIT,30.0,2010-09-12,900.0,1800.0,Half2,15:00,PIT 30,"3-J.Reed kicks 67 yards from PIT 30 to ATL 3. 32-J.Norwood to ATL 23 for 20 yards (26-W.Allen, 37-A.Madison).",kickoff,67.0,0.0103581324219704,0.144182095304132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,J.Norwood,00-0024294,,,J.Reed,00-0020737,,,ATL,20.0,,,,,,Home
2369,2010_01_ATL_PIT,2010091209,PIT,ATL,REG,1,PIT,home,ATL,ATL,30.0,2010-09-12,640.0,1540.0,Half2,10:40,ATL 30,"9-M.Koenen kicks 70 yards from ATL 30 to end zone, Touchback.",kickoff,70.0,0.831144319381565,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,M.Koenen,00-0023234,,,PIT,0.0,,,,,,Home
2534,2010_01_ATL_PIT,2010091209,PIT,ATL,REG,1,ATL,away,PIT,PIT,30.0,2010-09-12,413.0,1313.0,Half2,06:53,PIT 30,"3-J.Reed kicks 70 yards from PIT 30 to end zone, Touchback.",kickoff,70.0,0.142528206110001,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Reed,00-0020737,,,ATL,0.0,,,,,,Home
