play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_half,time,yrdln,desc,play_type,kick_distance,ep,epa,touchback,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,own_kickoff_recovery,own_kickoff_recovery_td,kickoff_attempt,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,penalty_type,location
39,2023_01_ARI_WAS,2023091007,WAS,ARI,REG,1,WAS,home,ARI,ARI,35.0,2023-09-10,900.0,1800.0,Half1,15:00,ARI 35,"5-M.Prater kicks 65 yards from ARI 35 to end zone, Touchback.",kickoff,65.0,1.4740977678448,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,M.Prater,00-0023853,,,WAS,0.0,,,,,,Home
740,2023_01_ARI_WAS,2023091007,WAS,ARI,REG,1,ARI,away,WAS,WAS,35.0,2023-09-10,255.0,1155.0,Half1,04:15,WAS 35,"6-J.Slye kicks 65 yards from WAS 35 to end zone, Touchback.",kickoff,65.0,0.875466170255095,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Slye,00-0035192,,,ARI,0.0,,,,,,Home
987,2023_01_ARI_WAS,2023091007,WAS,ARI,REG,1,WAS,home,ARI,ARI,35.0,2023-09-10,53.0,953.0,Half1,00:53,ARI 35,"5-M.Prater kicks 65 yards from ARI 35 to end zone, Touchback.",kickoff,65.0,1.53866070508957,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,M.Prater,00-0023853,,,WAS,0.0,,,,,,Home
1257,2023_01_ARI_WAS,2023091007,WAS,ARI,REG,1,WAS,home,ARI,ARI,35.0,2023-09-10,806.0,806.0,Half1,13:26,ARI 35,"5-M.Prater kicks 65 yards from ARI 35 to end zone, Touchback.",kickoff,65.0,1.4336745752953,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,M.Prater,00-0023853,,,WAS,0.0,,,,,,Home
2112,2023_01_ARI_WAS,2023091007,WAS,ARI,REG,1,WAS,home,ARI,ARI,35.0,2023-09-10,55.0,55.0,Half1,00:55,ARI 35,5-M.Prater kicks 67 yards from ARI 35 to WAS -2. 24-A.Gibson to WAS 19 for 21 yards (33-A.Hamilton; 29-K.Boyd).,kickoff,67.0,0.636599693214521,-0.384540680039208,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A.Gibson,00-0036328,,,M.Prater,00-0023853,,,WAS,21.0,,,,,,Home
2343,2023_01_ARI_WAS,2023091007,WAS,ARI,REG,1,ARI,away,WAS,WAS,35.0,2023-09-10,900.0,1800.0,Half2,15:00,WAS 35,"6-J.Slye kicks 65 yards from WAS 35 to end zone, Touchback.",kickoff,65.0,0.770222366787493,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Slye,00-0035192,,,ARI,0.0,,,,,,Home
2642,2023_01_ARI_WAS,2023091007,WAS,ARI,REG,1,WAS,home,ARI,ARI,35.0,2023-09-10,609.0,1509.0,Half2,10:09,ARI 35,"5-M.Prater kicks 65 yards from ARI 35 to end zone, Touchback.",kickoff,65.0,1.41693014837801,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,M.Prater,00-0023853,,,WAS,0.0,,,,,,Home
3497,2023_01_ARI_WAS,2023091007,WAS,ARI,REG,1,ARI,away,WAS,WAS,35.0,2023-09-10,708.0,708.0,Half2,11:48,WAS 35,"6-J.Slye kicks 65 yards from WAS 35 to end zone, Touchback.",kickoff,65.0,1.00065657123923,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Slye,00-0035192,,,ARI,0.0,,,,,,Home
4085,2023_01_ARI_WAS,2023091007,WAS,ARI,REG,1,ARI,away,WAS,WAS,35.0,2023-09-10,143.0,143.0,Half2,02:23,WAS 35,"6-J.Slye kicks 65 yards from WAS 35 to end zone, Touchback.",kickoff,65.0,1.03267579083331,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Slye,00-0035192,,,ARI,0.0,,,,,,Home
42,2023_01_BUF_NYJ,2023091100,NYJ,BUF,REG,1,BUF,away,NYJ,NYJ,35.0,2023-09-11,900.0,1800.0,Half1,15:00,NYJ 35,"9-G.Zuerlein kicks 65 yards from NYJ 35 to end zone, Touchback.",kickoff,65.0,0.770222366787493,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,G.Zuerlein,00-0029621,,,BUF,0.0,,,,,,Home
674,2023_01_BUF_NYJ,2023091100,NYJ,BUF,REG,1,NYJ,home,BUF,BUF,35.0,2023-09-11,185.0,1085.0,Half1,03:05,BUF 35,2-T.Bass kicks 61 yards from BUF 35 to NYJ 4. 82-X.Gipson pushed ob at NYJ 22 for 18 yards (20-T.Rapp).,kickoff,61.0,1.37370664044283,-0.439894146518782,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,X.Gipson,00-0038496,,,T.Bass,00-0036162,,,NYJ,18.0,,,,,,Home
1141,2023_01_BUF_NYJ,2023091100,NYJ,BUF,REG,1,BUF,away,NYJ,NYJ,35.0,2023-09-11,635.0,635.0,Half1,10:35,NYJ 35,"9-G.Zuerlein kicks 65 yards from NYJ 35 to end zone, Touchback.",kickoff,65.0,1.05615561734885,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,G.Zuerlein,00-0029621,,,BUF,0.0,,,,,,Home
1469,2023_01_BUF_NYJ,2023091100,NYJ,BUF,REG,1,NYJ,home,BUF,BUF,35.0,2023-09-11,283.0,283.0,Half1,04:43,BUF 35,2-T.Bass kicks 67 yards from BUF 35 to NYJ -2. 82-X.Gipson to NYJ 26 for 28 yards (30-D.Jackson).,kickoff,67.0,0.833293834235519,0.0635226238518953,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,X.Gipson,00-0038496,,,T.Bass,00-0036162,,,NYJ,28.0,,,,,,Home
1854,2023_01_BUF_NYJ,2023091100,NYJ,BUF,REG,1,NYJ,home,BUF,BUF,35.0,2023-09-11,17.0,17.0,Half1,00:17,BUF 35,"2-T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",kickoff,65.0,0.14737651438918,-0.14737651438918,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,T.Bass,00-0036162,,,NYJ,0.0,,,,,,Home
1912,2023_01_BUF_NYJ,2023091100,NYJ,BUF,REG,1,NYJ,home,BUF,BUF,35.0,2023-09-11,900.0,1800.0,Half2,15:00,BUF 35,"2-T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",kickoff,65.0,1.4740977678448,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,T.Bass,00-0036162,,,NYJ,0.0,,,,,,Home
