play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_half,time,yrdln,desc,play_type,kick_distance,ep,epa,touchback,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,own_kickoff_recovery,own_kickoff_recovery_td,kickoff_attempt,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,penalty_type,location
35,2002_01_ARI_WAS,2002090800,WAS,ARI,REG,1,WAS,home,ARI,ARI,30.0,2002-09-08,900.0,1800.0,Half1,15:00,ARI 30,7-B.Gramatica kicks 59 yards from ARI 30 to WAS 11. 32-K.Watson to WAS 33 for 22 yards (44-M.Stone).,kickoff,59.0,0.816766010597348,0.929968165699393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Watson,00-0019808,,,B.Gramatica,00-0020296,,,WAS,22.0,,,,,,Home
304,2002_01_ARI_WAS,2002090800,WAS,ARI,REG,1,ARI,away,WAS,WAS,30.0,2002-09-08,521.0,1421.0,Half1,08:41,WAS 30,5-B.Conway kicks 59 yards from WAS 30 to ARI 11. 82-M.Jenkins to ARI 32 for 21 yards (89-Z.Flemister; 83-K.Lockett).,kickoff,59.0,-0.01775759505108,0.828542472328991,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jenkins,00-0008357,,,B.Conway,00-0003395,,,ARI,21.0,,,,,,Home
590,2002_01_ARI_WAS,2002090800,WAS,ARI,REG,1,WAS,home,ARI,ARI,30.0,2002-09-08,179.0,1079.0,Half1,02:59,ARI 30,"7-B.Gramatica kicks 67 yards from ARI 30 to WAS 3. 32-K.Watson MUFFS catch, recovered by WAS-40-R.Cartwright at WAS 11. 40-R.Cartwright to WAS 20 for 9 yards (21-R.Hill).",kickoff,67.0,0.737382532097399,-0.0195180508308113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,R.Cartwright,00-0021357,,,B.Gramatica,00-0020296,,,WAS,9.0,,,,,,Home
813,2002_01_ARI_WAS,2002090800,WAS,ARI,REG,1,WAS,home,ARI,ARI,30.0,2002-09-08,10.0,910.0,Half1,00:10,ARI 30,7-B.Gramatica kicks 67 yards from ARI 30 to WAS 3. 32-K.Watson to WAS 31 for 28 yards (42-K.Lassiter; 56-L.Woods).,kickoff,67.0,0.715077670291066,0.743779657408595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Watson,00-0019808,,,B.Gramatica,00-0020296,,,WAS,28.0,,,,,,Home
1154,2002_01_ARI_WAS,2002090800,WAS,ARI,REG,1,ARI,away,WAS,WAS,30.0,2002-09-08,610.0,610.0,Half1,10:10,WAS 30,5-B.Conway kicks 61 yards from WAS 30 to ARI 9. 82-M.Jenkins pushed ob at ARI 31 for 22 yards (25-R.Bauman).,kickoff,61.0,0.238590968307108,0.553471168037504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jenkins,00-0008357,,,B.Conway,00-0003395,,,ARI,22.0,,,,,,Home
1597,2002_01_ARI_WAS,2002090800,WAS,ARI,REG,1,WAS,home,ARI,ARI,30.0,2002-09-08,193.0,193.0,Half1,03:13,ARI 30,7-B.Gramatica kicks 66 yards from ARI 30 to WAS 4. 80-J.Green to WAS 26 for 22 yards (42-K.Lassiter).,kickoff,66.0,0.574890380958095,0.289189795148559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,J.Green,00-0006331,,,B.Gramatica,00-0020296,,,WAS,22.0,,,,,,Home
1986,2002_01_ARI_WAS,2002090800,WAS,ARI,REG,1,ARI,away,WAS,WAS,30.0,2002-09-08,900.0,1800.0,Half2,15:00,WAS 30,5-B.Conway kicks 54 yards from WAS 30 to ARI 16. 31-M.Shipp to ARI 36 for 20 yards (26-I.Ohalete; 83-K.Lockett).,kickoff,54.0,-0.139684297610074,1.1101559731178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Shipp,00-0020022,,,B.Conway,00-0003395,,,ARI,20.0,,,,,,Home
2257,2002_01_ARI_WAS,2002090800,WAS,ARI,REG,1,ARI,away,WAS,WAS,30.0,2002-09-08,591.0,1491.0,Half2,09:51,WAS 30,5-B.Conway kicks 45 yards from WAS 30 to ARI 25. 95-T.Burke to ARI 40 for 15 yards (55-K.Mitchell).,kickoff,45.0,-0.0217168643139303,1.26658127829432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,T.Burke,00-0002257,,,B.Conway,00-0003395,,,ARI,15.0,,,,,,Home
2376,2002_01_ARI_WAS,2002090800,WAS,ARI,REG,1,WAS,home,ARI,ARI,30.0,2002-09-08,494.0,1394.0,Half2,08:14,ARI 30,7-B.Gramatica kicks 58 yards from ARI 30 to WAS 12. 88-D.Thompson to WAS 30 for 18 yards (44-M.Stone).,kickoff,58.0,0.778973582666367,0.768565605860204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,D.Thompson,00-0016373,,,B.Gramatica,00-0020296,,,WAS,18.0,,,,,,Home
2494,2002_01_ARI_WAS,2002090800,WAS,ARI,REG,1,ARI,away,WAS,WAS,30.0,2002-09-08,388.0,1288.0,Half2,06:28,WAS 30,5-B.Conway kicks 39 yards from WAS 30 to ARI 31. 53-M.Young to ARI 43 for 12 yards (52-L.Marshall).,kickoff,39.0,-0.038688390981406,1.52333155367523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Young,00-0020026,,,B.Conway,00-0003395,,,ARI,12.0,,,,,,Home
