play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_half,time,yrdln,desc,play_type,kick_distance,ep,epa,touchback,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,own_kickoff_recovery,own_kickoff_recovery_td,kickoff_attempt,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,penalty_type,location
37,2018_01_ATL_PHI,2018090600,PHI,ATL,REG,1,ATL,away,PHI,PHI,35.0,2018-09-06,900.0,1800.0,Half1,15:00,PHI 35,"4-J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.",kickoff,65.0,0.770222366787493,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Elliott,00-0033787,,,ATL,0.0,,,,,,Home
677,2018_01_ATL_PHI,2018090600,PHI,ATL,REG,1,PHI,home,ATL,ATL,35.0,2018-09-06,301.0,1201.0,Half1,05:01,ATL 35,"5-M.Bosher kicks 64 yards from ATL 35 to PHI 1. 18-S.Gibson to PHI 31 for 30 yards (27-D.Kazee, 42-D.Riley).",kickoff,64.0,1.12286522774957,0.368740026839077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Gibson,00-0033573,,,M.Bosher,00-0028130,,,PHI,30.0,,,,,,Home
1387,2018_01_ATL_PHI,2018090600,PHI,ATL,REG,1,ATL,away,PHI,PHI,35.0,2018-09-06,369.0,369.0,Half1,06:09,PHI 35,"4-J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.",kickoff,65.0,1.11528055486269,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Elliott,00-0033787,,,ATL,0.0,,,,,,Home
1606,2018_01_ATL_PHI,2018090600,PHI,ATL,REG,1,PHI,home,ATL,ATL,35.0,2018-09-06,128.0,128.0,Half1,02:08,ATL 35,"5-M.Bosher kicks 68 yards from ATL 35 to PHI -3. 18-S.Gibson to PHI 10 for 13 yards (36-K.Ishmael). PENALTY on PHI-29-A.Maddox, Offensive Holding, 5 yards, enforced at PHI 10.",kickoff,68.0,0.933416120591573,-0.702797967591323,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Gibson,00-0033573,,,M.Bosher,00-0028130,,,PHI,13.0,PHI,00-0034377,A.Maddox,5.0,Offensive Holding,Home
2225,2018_01_ATL_PHI,2018090600,PHI,ATL,REG,1,PHI,home,ATL,ATL,35.0,2018-09-06,900.0,1800.0,Half2,15:00,ATL 35,"5-M.Bosher kicks 65 yards from ATL 35 to end zone, Touchback.",kickoff,65.0,1.4740977678448,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,M.Bosher,00-0028130,,,PHI,0.0,,,,,,Home
2899,2018_01_ATL_PHI,2018090600,PHI,ATL,REG,1,ATL,away,PHI,PHI,35.0,2018-09-06,277.0,1177.0,Half2,04:37,PHI 35,"4-J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback. PENALTY on PHI-47-N.Gerry, Unnecessary Roughness, 15 yards, enforced at ATL 25.",kickoff,65.0,0.4865886955522,0.931485024746507,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Elliott,00-0033787,,,ATL,0.0,PHI,00-0033577,N.Gerry,15.0,Unnecessary Roughness,Home
3569,2018_01_ATL_PHI,2018090600,PHI,ATL,REG,1,PHI,home,ATL,ATL,35.0,2018-09-06,588.0,588.0,Half2,09:48,ATL 35,"5-M.Bosher kicks 65 yards from ATL 35 to end zone, Touchback.",kickoff,65.0,1.40971248550341,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,M.Bosher,00-0028130,,,PHI,0.0,,,,,,Home
4127,2018_01_ATL_PHI,2018090600,PHI,ATL,REG,1,ATL,away,PHI,PHI,35.0,2018-09-06,139.0,139.0,Half2,02:19,PHI 35,"4-J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.",kickoff,65.0,0.68777612852864,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Elliott,00-0033787,,,ATL,0.0,,,,,,Home
36,2018_01_BUF_BAL,2018090900,BAL,BUF,REG,1,BAL,home,BUF,BUF,35.0,2018-09-09,900.0,1800.0,Half1,15:00,BUF 35,"4-S.Hauschka kicks 69 yards from BUF 35 to BAL -4. 84-J.Grant to BAL 20 for 24 yards (30-L.Pitts). Penalty on BAL-37-J.Allen, Unnecessary Roughness, offsetting, enforced at BAL 20. Penalty on BUF-30-L.Pitts, Face Mask (15 Yards), offsetting.",kickoff,69.0,1.4740977678448,-0.472239832859486,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,J.Grant,00-0034307,,,S.Hauschka,00-0025944,,,BAL,24.0,,,,,,Home
400,2018_01_BUF_BAL,2018090900,BAL,BUF,REG,1,BUF,away,BAL,BAL,35.0,2018-09-09,522.0,1422.0,Half1,08:42,BAL 35,9-J.Tucker kicks 61 yards from BAL 35 to BUF 4. 45-M.Murphy to BUF 32 for 28 yards (49-C.Board).,kickoff,61.0,0.866390762850642,0.49788858089596,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Murphy,00-0031959,,,J.Tucker,00-0029597,,,BUF,28.0,,,,,,Home
