play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_half,time,yrdln,desc,play_type,kick_distance,ep,epa,touchback,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,own_kickoff_recovery,own_kickoff_recovery_td,kickoff_attempt,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,penalty_type,location
36,2015_01_BAL_DEN,2015091309,DEN,BAL,REG,1,BAL,away,DEN,DEN,35.0,2015-09-13,900.0,1800.0,Half1,15:00,DEN 35,"8-B.McManus kicks 65 yards from DEN 35 to end zone, Touchback.",kickoff,65.0,0.239784771110863,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,B.McManus,00-0029822,,,BAL,0.0,,,,,,Home
600,2015_01_BAL_DEN,2015091309,DEN,BAL,REG,1,BAL,away,DEN,DEN,35.0,2015-09-13,316.0,1216.0,Half1,05:16,DEN 35,"8-B.McManus kicks 65 yards from DEN 35 to end zone, Touchback.",kickoff,65.0,0.329070765059441,-0.00093629444018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,B.McManus,00-0029822,,,BAL,0.0,,,,,,Home
844,2015_01_BAL_DEN,2015091309,DEN,BAL,REG,1,BAL,away,DEN,DEN,35.0,2015-09-13,86.0,986.0,Half1,01:26,DEN 35,"8-B.McManus kicks 65 yards from DEN 35 to end zone, Touchback.",kickoff,65.0,0.373183721210808,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,B.McManus,00-0029822,,,BAL,0.0,,,,,,Home
1377,2015_01_BAL_DEN,2015091309,DEN,BAL,REG,1,DEN,home,BAL,BAL,35.0,2015-09-13,402.0,402.0,Half1,06:42,BAL 35,"9-J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",kickoff,65.0,0.743418577127159,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Tucker,00-0029597,,,DEN,0.0,,,,,,Home
1843,2015_01_BAL_DEN,2015091309,DEN,BAL,REG,1,BAL,away,DEN,DEN,35.0,2015-09-13,9.0,9.0,Half1,00:09,DEN 35,8-B.McManus kicks 40 yards from DEN 35 to BAL 25. 82-N.Boyle to BAL 35 for 10 yards (16-B.Fowler).,kickoff,40.0,0.0232546772458591,0.0448074403684586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N.Boyle,00-0031598,,,B.McManus,00-0029822,,,BAL,10.0,,,,,,Home
1920,2015_01_BAL_DEN,2015091309,DEN,BAL,REG,1,DEN,home,BAL,BAL,35.0,2015-09-13,900.0,1800.0,Half2,15:00,BAL 35,"9-J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",kickoff,65.0,0.982298545073718,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Tucker,00-0029597,,,DEN,0.0,,,,,,Home
2017,2015_01_BAL_DEN,2015091309,DEN,BAL,REG,1,DEN,home,BAL,BAL,35.0,2015-09-13,844.0,1744.0,Half2,14:04,BAL 35,"9-J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",kickoff,65.0,1.00547242397442,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Tucker,00-0029597,,,DEN,0.0,,,,,,Home
2303,2015_01_BAL_DEN,2015091309,DEN,BAL,REG,1,DEN,home,BAL,BAL,35.0,2015-09-13,573.0,1473.0,Half2,09:33,BAL 35,"9-J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",kickoff,65.0,0.984296888113022,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Tucker,00-0029597,,,DEN,0.0,,,,,,Home
2820,2015_01_BAL_DEN,2015091309,DEN,BAL,REG,1,BAL,away,DEN,DEN,35.0,2015-09-13,10.0,910.0,Half2,00:10,DEN 35,"8-B.McManus kicks 65 yards from DEN 35 to end zone, Touchback.",kickoff,65.0,0.364478512201458,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,B.McManus,00-0029822,,,BAL,0.0,,,,,,Home
3473,2015_01_BAL_DEN,2015091309,DEN,BAL,REG,1,BAL,away,DEN,DEN,35.0,2015-09-13,175.0,175.0,Half2,02:55,DEN 35,"8-B.McManus kicks 65 yards from DEN 35 to end zone, Touchback.",kickoff,65.0,0.684565440285951,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,B.McManus,00-0029822,,,BAL,0.0,,,,,,Home
40,2015_01_CAR_JAX,2015091302,JAX,CAR,REG,1,JAX,home,CAR,CAR,35.0,2015-09-13,900.0,1800.0,Half1,15:00,CAR 35,"9-G.Gano kicks 65 yards from CAR 35 to end zone, Touchback.",kickoff,65.0,0.982298545073718,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,G.Gano,00-0026858,,,JAX,0.0,,,,,,Home
497,2015_01_CAR_JAX,2015091302,JAX,CAR,REG,1,JAX,home,CAR,CAR,35.0,2015-09-13,469.0,1369.0,Half1,07:49,CAR 35,"9-G.Gano kicks 65 yards from CAR 35 to end zone, Touchback.",kickoff,65.0,0.945341675542295,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,G.Gano,00-0026858,,,JAX,0.0,,,,,,Home
1027,2015_01_CAR_JAX,2015091302,JAX,CAR,REG,1,CAR,away,JAX,JAX,35.0,2015-09-13,59.0,959.0,Half1,00:59,JAX 35,"2-J.Myers kicks 65 yards from JAX 35 to end zone, Touchback.",kickoff,65.0,0.509014894487336,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,J.Myers,00-0031492,,,CAR,0.0,,,,,,Home
